Time (s),Servo Angle (degrees),Lever Angle (degrees),Disturbance Angle,Reward Delivered (0/1)
0.2109847068786621,43.4,1.3,0.0,0
0.21344232559204102,43.4,1.4,0.0,0
0.2158956527709961,43.4,1.4,0.0,0
0.21834540367126465,43.3,1.4,0.0,0
0.2207958698272705,43.3,1.4,0.0,0
0.22324228286743164,43.3,1.5,0.0,0
0.2256941795349121,43.3,1.5,0.0,0
0.22815823554992676,43.2,1.5,0.0,0
0.2306077480316162,43.2,1.5,0.0,0
0.23305535316467285,43.2,1.3,0.0,0
0.23551082611083984,43.2,1.3,0.0,0
0.2379624843597412,42.8,1.3,0.0,0
0.24041247367858887,42.8,1.3,0.0,0
0.24286246299743652,42.8,1.4,0.0,0
0.24531793594360352,42.8,1.4,0.0,0
0.24776601791381836,42.8,1.4,0.0,0
